ID	user	tweet	datetime	cleantweet	hashtags	likes	QT	reply	RT	compound	sentiment_category
1850274262789108046	gtratwar	'#GeorgiaElections #Georgia #Gvote24 #Europe #Russia #Putin #Harris #Dictatorship #Democrcy #Trump #USAelections2024 STOP RUSSIAN OCCUPATION OF GEORGIA NOW!'	2024-10-26 20:32:15	georgia elections gvote europe russia putin harris dictatorship democrcy trump u aelections stop russian occupation	#GeorgiaElections #Georgia #Gvote24 #Europe #Russia #Putin #Harris #Dictatorship #Democrcy #Trump #USAelections2024	2	0	0	0	-0.296	negative
1850274312772583778	Heather_71USA	'@PawlowskiMario Liar! 🤡🤪🤣🤣🤣🤣 As fake as the REAL #Kamala #McDonMcDonald’s #TrumpDerangementSyndrome 👇 https://t.co/K4YIFEVZDn'	2024-10-26 20:32:27	pawlowskimario liar fake real kamala mc donalds trump derangement syndrome	#Kamala #McDonMcDonald #TrumpDerangementSyndrome	0	0	0	0	-0.7506	negative
1850274328748638597	inhisserviceat1	'@PamCal0826 @USAPatPhilly @2RawTooReal Having a discussion about limits and boundaries isn't against the Constitution it's to improve the quality of life for her citizens. I believe they missed on illegals but I also believe this is stolen land and God doesn't have borders, conflicted but #Harris win my pro/con list.'	2024-10-26 20:32:31	pamcal usapatphilly rawtooreal discussion limits boundaries isnt constitution improve quality life citizens believe missed illegals also stolen land god doesnt borders conflicted harris win procon list	#Harris	0	0	1	0	-0.2278	negative
1850274505760862235	SiaTeresaB	'Enige wat Kamala nog zou kunnen redden is een interview met #TuckerCarlson Dat zou kunnen, als ze geschikt zou zijn om 1 van de machtigste vrouwen op aarde te worden. #Harris'	2024-10-26 20:33:13	enige wat kamala nog zou kunnen redden een interview met tucker carlson dat als ze geschikt zijn om van de machtigste vrouwen op aarde te worden harris	#TuckerCarlson #Harris	4	0	2	0	0.0	neutral
1850274547435549078	gtratwar	'#GeorgiaElections #Georgia #Gvote24 #Europe #Russia #Putin #Harris #Dictatorship #Democrcy #Trump #USAelections2024'	2024-10-26 20:33:23	georgia elections gvote europe russia putin harris dictatorship democrcy trump u aelections	#GeorgiaElections #Georgia #Gvote24 #Europe #Russia #Putin #Harris #Dictatorship #Democrcy #Trump #USAelections2024	0	0	0	0	0.0	neutral
1850274803149684737	gr82807	'Her campaign game will be studied for years to come! She’s LOCKED tf in! 💙💙💙 #Harris/Walz #ListenToWomen #SheWillWin'	2024-10-26 20:34:24	campaign game studied years come shes locked tf harriswalz listen women win	#Harris #ListenToWomen #SheWillWin	0	0	0	0	0.5859	positive
1850274835756175585	PollsPilot	'2024 - USA Elections - Pennsylvania Democrats: 59.4 % (- 0.7) Republicans: 30.4 % (+ 0.6) Others: 10.2 % (+ 0.2) (Change +/- with 25th October) Democrats +29.0 | +372,194 votes Credits to @VoteHubUS for the map. #Pennsylvania #USAElection #Trump #Harris https://t.co/WqAKSDPHrp'	2024-10-26 20:34:31	usa elections pennsylvania democrats republicans others change th october votes credits votehubus map u election trump harris	#Pennsylvania #USAElection #Trump #Harris	1	1	0	0	0.3612	positive
1850274929213591849	MamasaurusRex99	'Better watch #Pennsylvania very closely!!'	2024-10-26 20:34:54	better watch pennsylvania closely	#Pennsylvania	0	0	0	0	0.4404	positive
1850274992501755934	DaveMcCormickNO	'@DaveMcCormickPA Uh Hey MAGA what is this? #Pennsylvania https://t.co/Dsj96DxZhV'	2024-10-26 20:35:09	davemccormickpa uh hey maga pennsylvania	#Pennsylvania	0	0	0	0	0.0	neutral
1850274996850942164	Sb_60000	'Trump is a monster. Why any Americans want this petty-minded, dirty little senile man as their President is a mystery. #Georgia #Wisconsin #Pennsylvania #Michigan #NorthCarolina #Nevada #Arizona https://t.co/yZdsdhBXtU'	2024-10-26 20:35:10	trump monster americans want pettyminded dirty little senile man president mystery georgia wisconsin pennsylvania michigan north carolina nevada arizona	#Georgia #Wisconsin #Pennsylvania #Michigan #NorthCarolina #Nevada #Arizona	27	0	4	5	-0.3818	negative
1850275015088013703	TX4Freedom	'Wonder how Texans feel about Kamala paying a protestor from California to show up at a Texas rally, as if she represents the people of our state - when she doesn’t! #Harris #Houston https://t.co/4p8Pqkug67'	2024-10-26 20:35:14	wonder texans feel kamala paying protestor california show texas rally represents people state doesnt harris houston	#Harris #Houston	1	0	0	1	0.0	neutral
1850275335209709887	MarkVolak	''Stakes are too high': Writer for Trump's hometown newspaper pushes voters to pick Harris #DonaldTrump #Votingrights #Presidentialelection https://t.co/D1GxWAy6kz'	2024-10-26 20:36:31	stakes high writer trumps hometown newspaper pushes voters pick harris donald trump votingrights presidentialelection	#DonaldTrump #Votingrights #Presidentialelection	0	0	0	0	0.0	neutral
1850275401446441023	DaveMcCormickNO	'@DaveMcCormickPA Uh oh CT Dave #Pennsylvania #PASEN https://t.co/hmy8Wv1mgT'	2024-10-26 20:36:46	davemccormickpa uh oh ct dave pennsylvania p e n	#Pennsylvania #PASEN	0	0	0	0	0.0	neutral
1850275438465303015	DesignPolice	'Now - Business leader and #Shark🦈- Mark #Cuban discusses: #Harris vs Trump on the #economy, China #tariffs, #taxes and how #deportations will affect business, family &amp; our future. #theBeat https://t.co/f5zcYRuOpu'	2024-10-26 20:36:55	business leader shark mark cuban discusses harris vs trump economy china tariffs taxes deportations affect family amp future beat	#Shark #Cuban #Harris #economy #tariffs #taxes #deportations #theBeat	0	0	0	0	0.0	neutral
1850275477757559131	TheYootopian	'BIG problem for #Kamala in #Pennsylvania! In 2020, Dems had 65% and GOP had 24% of the early vote. In 2024, Dems have 60% and GOP has 30% of the early vote! Also, early vote totals are DOWN 51%, Dems down 55%, GOP down only 38%. HUGE #TRUMP momentum! Keep it up @ScottPresler!'	2024-10-26 20:37:05	big problem kamala pennsylvania dems gop early vote also totals huge r u p momentum keep scottpresler	#Kamala #Pennsylvania #TRUMP	10	0	2	3	-0.1027	negative
1850275583919378551	OCarmandi50329	'@RSBNetwork #Trump Holds a Rally in #State #College, #Pennsylvania'	2024-10-26 20:37:30	rsbnetwork trump holds rally state college pennsylvania	#Trump #State #College #Pennsylvania	1	0	0	0	0.0	neutral
1850275685950001270	gtratwar	'#GeorgiaElections #Georgia #Gvote24 #Europe #Russia #Putin #Harris #Dictatorship #Democracy #Trump #USAelections2024 GEORGIA DOES NOT ACCEPT RUSSIAN AGGRESSION!'	2024-10-26 20:37:54	georgia elections gvote europe russia putin harris dictatorship democracy trump u aelections accept russian aggression	#GeorgiaElections #Georgia #Gvote24 #Europe #Russia #Putin #Harris #Dictatorship #Democracy #Trump #USAelections2024	2	0	0	0	0.1027	positive
1850275696259858555	PollsPilot	'2024 USA Elections - #AmericaDecides24 Our Projection from 26th October. Trump: 312 Harris: 226 #Trump #Harris #AmericaDecides #AmericaVotes #USA https://t.co/Y91fzIm4tR'	2024-10-26 20:37:57	usa elections america decides projection th october trump harris votes u	#AmericaDecides24 #Trump #Harris #AmericaDecides #AmericaVotes #USA	1	0	2	0	0.0	neutral
1850275917731705310	0FAKENEWSNOW	"'🚨BREAKING ! #Machomala DECLARES ""Hulk Trumpamania Is DEAD!"" #HulkTrump #Trump #Harris #News #Politics #Funny #0FakeNews @MrReaganUSA @cartierfamilyZ https://t.co/9apAnUVudX'"	2024-10-26 20:38:49	breaking machomala declares hulk trumpamania dead trump harris news politics funny fake mrreaganusa cartierfamilyz	#Machomala #HulkTrump #Trump #Harris #News #Politics #Funny #0FakeNews	2	1	0	2	-0.6705	negative
1850275919661084794	helisusanna	'@Gerashchenko_en A survey in #Finland, how would you vote in the USA presidential election if you could? #Harris 80 %, #Trump 7 %.'	2024-10-26 20:38:50	gerashchenkoen survey finland would vote usa presidential election could harris trump	#Finland #Harris #Trump	0	0	0	0	0.0	neutral
1850275951336468491	CarolynRodham	'#earlyvotingnyc #Harris/Walz https://t.co/CEHuTYgdz9'	2024-10-26 20:38:57	earlyvotingnyc harriswalz	#earlyvotingnyc #Harris	2	0	0	0	0.0	neutral
1850276045909344531	US_FREEDOM_	'This story about Kamala Harris arresting the parent of a sick child is mind blowing. #Trump2024🇺🇸 #RFKJr $aapl $nvda $tsla $AMC $amzn $btc $slv #Nevada #Pennsylvania #Wisconsin #Michigan #Virginia #Georgia #NorthCarolina https://t.co/60SDlVCLkK'	2024-10-26 20:39:20	story kamala harris arresting parent sick child mind blowing trump r f k jr aapl nvda tsla amc amzn btc slv nevada pennsylvania wisconsin michigan virginia georgia north carolina	#Trump2024 #RFKJr #Nevada #Pennsylvania #Wisconsin #Michigan #Virginia #Georgia #NorthCarolina	2	0	0	0	-0.5106	negative
1850276087579677161	MarkVolak	'Opinion: Can Elon Musk buy this election for Trump? He sure seems to be trying. #ElonMusk #DonaldTrump #Presidentialelection https://t.co/cQKilOfFj6'	2024-10-26 20:39:30	opinion elon musk buy election trump sure seems trying donald presidentialelection	#ElonMusk #DonaldTrump #Presidentialelection	0	0	0	0	0.3182	positive
1850276124015681604	CraigDittrich	'#Beyonce and #DiCaprio both come come out and endorse #Kamala. Both on #Diddy list. Hmmm.'	2024-10-26 20:39:39	beyonce di caprio come endorse kamala diddy list hmmm	#Beyonce #DiCaprio #Kamala #Diddy	1	0	0	0	0.3182	positive
1850276138112700904	DarkStarPA	'@PhillyCrimeUpd I love how all the #kamala criminals are still wearing their covid masks that didn't work to begin with. Lol'	2024-10-26 20:39:42	phillycrimeupd love kamala criminals still wearing covid masks didnt work begin lol	#kamala	2	0	0	0	-0.21	negative
1850276160707399943	HoldTheLine24	'Truth: #Kamala #Alcoholic https://t.co/MHkttPNRlk'	2024-10-26 20:39:47	truth kamala alcoholic	#Kamala #Alcoholic	0	0	0	0	0.3182	positive
1850276230962286768	DaveMcCormickNO	'Remember when Greg Kelly had this to say about Dina Powell McCormick. We do CT Dave @DaveMcCormickPA #Pennsylvania #PASEN'	2024-10-26 20:40:04	remember greg kelly say dina powell mccormick ct dave davemccormickpa pennsylvania p e n	#Pennsylvania #PASEN	0	0	0	0	0.0	neutral
1850276263476261133	I_Am_Dr_Je	'SHUT THE FUCK UP ! When I hear Trump, Kamala, or any poli ad - I mute and look away 🙄 #YouTube #Trump #Kamala #Diddy #Beyonce #Election'	2024-10-26 20:40:12	shut fuck hear trump kamala poli ad mute look away tube diddy beyonce election	#YouTube #Trump #Kamala #Diddy #Beyonce #Election	0	0	0	0	-0.5423	negative
1850276541164589193	DebraBraca3420	'[Video] Tucker #Pennsylvania https://t.co/Z2O5qXsSkg'	2024-10-26 20:41:18	video tucker pennsylvania	#Pennsylvania	0	0	0	0	0.0	neutral
1850276716247163126	APSCUF	'.@shippensburgU #professor's new book looks at #Pennsylvania #environmental #history: https://t.co/atzmXKyXno via @alleghenyfront | @apscufsu #ICYMI'	2024-10-26 20:42:00	shippensburgu professors new book looks pennsylvania environmental history via alleghenyfront apscufsu c	#professor #Pennsylvania #environmental #history #ICYMI	0	0	0	0	0.0	neutral
1850276813211398475	HelpHumanity111	'The new King Pedophile, Donald Trump use's Jeffrey Epstein’s former jet for campaign appearances. #AMC #GME #RoaringKitty #Trump #Kamala https://t.co/9Wud1L2JVh'	2024-10-26 20:42:23	new king pedophile donald trump uses jeffrey epsteins former jet campaign appearances c g e roaring kitty kamala	#AMC #GME #RoaringKitty #Trump #Kamala	3	0	0	1	0.0	neutral
1850276849017848255	5731965i	'OBVIOUSLY, THERE WAS NO WAR WITH FRANCE, EXCEPT IN #Trump's DANGEROUS PSYCHOTIC HEAD. GOD HELP YOUR KIDS IF HE GETS ELECTED. #Texas #Florida #Pennsylvania #Michigan #NorthCarolina #Maryland #Wisconsin #Georgia #Arizona #NorthCarolina #SouthCarolina #GenZ #CollegeFootballPicks https://t.co/LbEcvzfp9F'	2024-10-26 20:42:31	obviously war france except trumps dangerous psychotic head god help kids gets elected texas florida pennsylvania michigan north carolina maryland wisconsin georgia arizona south gen z college football picks	#Trump #Texas #Florida #Pennsylvania #Michigan #NorthCarolina #Maryland #Wisconsin #Georgia #Arizona #NorthCarolina #SouthCarolina #GenZ #CollegeFootballPicks	2	0	0	1	-0.4939	negative
1850276860636049569	Luellen1M	'If you vote for Kamala it definitely means you hate children. #Kamala Protect The Children'	2024-10-26 20:42:34	vote kamala definitely means hate children protect	#Kamala	2	0	0	0	0.1531	positive
1850276952147636546	will4nbc	'This time #47 will weed out the #RINO's of #45's Administration. This time #47 Will bring in real (JFK) Democrats to UNITE-THE-STATES 🇺🇸 WE-THE-PEOPLE Opinion: Trump’s secret weapon may tip the election @RobertKennedyJr @TulsiGabbard #Presidentialelection https://t.co/nbRCjx8n0L'	2024-10-26 20:42:56	time weed r n os administration bring real jfk democrats unitethestates wethepeople opinion trumps secret weapon may tip election robertkennedyjr tulsigabbard presidentialelection	#47 #RINO #45 #47 #Presidentialelection	0	0	0	0	-0.296	negative
1850277023668916544	FriknJoeBravo77	'@bennyjohnson Devastating, as she will be unto us given a chance. #Kamala loves her some power.'	2024-10-26 20:43:13	bennyjohnson devastating unto us given chance kamala loves power	#Kamala	0	0	0	0	0.1027	positive
1850277049719517445	MyBikeHasAFlat	'@CollinRugg So called Doctors can't help a man having a seizure 😏 Trump would have gone right over there immediately 👍 #Kamala the #Clown 🤡 #VoteTrumpToSaveAmerica'	2024-10-26 20:43:19	collinrugg called doctors cant help man seizure trump would gone right immediately kamala clown vote save america	#Kamala #Clown #VoteTrumpToSaveAmerica	1	0	0	0	0.2363	positive
1850277097140531691	MiaCaporale25	'There will be a Town Hall with Elon Musk in #Lancaster, #Pennsylvania tonight at 7pm ET #PA #Philly #PennState Sign up &amp; More info here: https://t.co/S7Tyy6xjZo'	2024-10-26 20:43:31	town hall elon musk lancaster pennsylvania tonight pm et p philly penn state sign amp info	#Lancaster #Pennsylvania #PA #Philly #PennState	0	0	0	0	0.0	neutral
1850277197225087131	QbanRuby	"'Oldie but ""goodie"" @joerogan @joeroganhq #Pennsylvania #election #cheating https://t.co/WX2tRa6jtc'"	2024-10-26 20:43:54	oldie goodie joerogan joeroganhq pennsylvania election cheating	#Pennsylvania #election #cheating	0	0	0	0	-0.5574	negative
1850277298584306066	mj118421	'Harris’s Best Closing Argument Isn’t Coming From Her #BarackObama #DonaldTrump #Presidentialelection https://t.co/A2tBwpgnj3'	2024-10-26 20:44:19	harriss best closing argument isnt coming barack obama donald trump presidentialelection	#BarackObama #DonaldTrump #Presidentialelection	0	0	0	0	0.4019	positive
1850277309397569834	MartinJmcmah	'@Davidlaz Trump calls the press the enemy of the people.Did nothing when Khassoghi was dismembered. Threatened to have CBSs license removed,blocked the merger of Time Warner and ATT because he disliked CNN coverage. Sure, the @washingtonpost wants to sit this one out #Trump #Kamala'	2024-10-26 20:44:21	davidlaz trump calls press enemy peopledid nothing khassoghi dismembered threatened cbss license removedblocked merger time warner att disliked cnn coverage sure washingtonpost wants sit one kamala	#Trump #Kamala	0	0	0	0	-0.3442	negative
1850277490083959234	trigrhappy	'The #Trump campaign has the strength an inertia heading into #Election2024. His podcast with #JoeRogan has over 20 million views in 16 hours The #Kamala campaign is imploding. The leftists are resigning from @washingtonpost Just when you'd think it couldn't get any worse, now'	2024-10-26 20:45:04	trump campaign strength inertia heading election podcast joe rogan million views hours kamala imploding leftists resigning washingtonpost youd think couldnt get worse	#Trump #Election2024 #JoeRogan #Kamala	0	0	0	0	0.5932	positive
1850277567968030982	MartinJmcmah	'@NicholsUprising Trump calls the press the enemy of the people.Did nothing when Khassoghi was dismembered. Threatened to have CBSs license removed,blocked the merger of Time Warner and ATT because he disliked CNN coverage. But the @washingtonpost wants to sit this one out #Trump #Kamala'	2024-10-26 20:45:23	nicholsuprising trump calls press enemy peopledid nothing khassoghi dismembered threatened cbss license removedblocked merger time warner att disliked cnn coverage washingtonpost wants sit one kamala	#Trump #Kamala	2	0	0	1	-0.5747	negative
1850277699404619782	WittyNewsDaily	'So now we’re taking family feuds to the editorial room? 🙄 #Kamala #PatrickSoonShiong #NewspaperDrama https://t.co/sVAiSvAvh0'	2024-10-26 20:45:54	taking family feuds editorial room kamala patrick soon shiong newspaper drama	#Kamala #PatrickSoonShiong #NewspaperDrama	0	0	0	0	-0.34	negative
1850277700763566159	WittyNewsDaily	"'""Senator amazed by support in #Pennsylvania. Who knew Israel could cause more drama than a Democratic family feud? 🙄 #Progressives #DemocraticParty"" https://t.co/MFxE05NPi3'"	2024-10-26 20:45:55	senator amazed support pennsylvania knew israel could cause drama democratic family feud progressives party	#Pennsylvania #Progressives #DemocraticParty	0	0	0	0	0.7351	positive
1850277705683718211	Sandy5Suzi	'Watch replay: Donald Trump speaks at rally in Novi #DonaldTrump #MichelleObama #Presidentialelection https://t.co/9yPF3vP1io'	2024-10-26 20:45:56	watch replay donald trump speaks rally novi michelle obama presidentialelection	#DonaldTrump #MichelleObama #Presidentialelection	0	0	0	0	0.0	neutral
1850277747865911475	CopeHarderLoon	'Everybody on the #left side of the #democrats are vile, evil goblins. They are thoroughly unlikable people. They bring no value to society, they’re always screaming and being violent and h@t€ful. They literally bully babies. Oh, and they mutilate &amp; abort them, too! #kamala #lgbt'	2024-10-26 20:46:06	everybody left side democrats vile evil goblins thoroughly unlikable people bring value society theyre always screaming violent htful literally bully babies oh mutilate amp abort kamala lgbt	#left #democrats #kamala #lgbt	0	0	0	0	-0.9501	negative
1850277850512826742	MarkDavis	'“Abortion reporter” for the Washington Post laments her pro-abort mother (there’s irony) canceling her subscription because the paper would not board the #Kamala sinking ship.'	2024-10-26 20:46:30	abortion reporter washington post laments proabort mother theres irony canceling subscription paper would board kamala sinking ship	#Kamala	19	0	1	3	-0.4019	negative
1850277899963879859	FriknJoeBravo77	'#Kamala is the #Childless #CatLady and she's an insane drunk/pill popper....enjoy.'	2024-10-26 20:46:42	kamala childless cat lady shes insane drunkpill popperenjoy	#Kamala #Childless #CatLady	0	0	0	0	-0.4019	negative
1850277922059239469	arjunswritings	'@Scranton_Mayor @TeamKamala @Tim_Walz @GovTimWalz @EpochTimes @KamalaHQ @ScrantonCityGov @KamalaHarris @Teamsters @elonmusk @teamstersharris @TmstrsStopTrump @TheDemocrats @TeamTrump @realDonaldTrump @thejointstaff @WHCOS @SecDef @PADems @PAGOP @GenFlynn @LauraLoomer @Abandonbiden24 @JDVance @LackCountyCR WATCH: @Tim_Walz attacks @realDonaldTrump on the issue of @SocialSecurity — before he’s interrupted by the second pro-Gaza protester of the evening — in Scranton, Pa. Follow me for more original footage from #Pennsylvania in #Election2024. @Abandonbiden24 @GovTimWalz @EpochTimes https://t.co/tOZ02uoS9H'	2024-10-26 20:46:47	scrantonmayor teamkamala timwalz govtimwalz epochtimes kamalahq scrantoncitygov kamalaharris teamsters elonmusk teamstersharris tmstrsstoptrump thedemocrats teamtrump realdonaldtrump thejointstaff whcos secdef padems pagop genflynn lauraloomer abandonbiden jdvance lackcountycr watch attacks issue socialsecurity hes interrupted second progaza protester evening scranton pa follow original footage pennsylvania election	#Pennsylvania #Election2024	23	0	5	7	-0.4215	negative
1850277972206293445	RoarShar6064	'Philly's firefighters union backs @SenBobCasey's rival in Senate race The union representing PA's largest city endorses @DaveMcCormickPA for Senate #Pennsylvania https://t.co/SiQ5TDBVIf'	2024-10-26 20:46:59	phillys firefighters union backs senbobcaseys rival senate race representing pas largest city endorses davemccormickpa pennsylvania	#Pennsylvania	0	0	0	0	0.296	positive
1850278033153982778	MeriQueenOfCats	'#Pennsylvania #VoteBobCasey for US Senate #VoteBobCasey to protect #SocialSecurity'	2024-10-26 20:47:14	pennsylvania vote bob casey us senate protect social security	#Pennsylvania #VoteBobCasey #VoteBobCasey #SocialSecurity	0	0	0	0	0.6124	positive
1850278042133831870	TracyBurgessNY	'So Kamala and her dad are virtually estranged? And he warned her against her border policies being bad for American Blacks? How dense is this loser candidate? #kamala https://t.co/R2Mh9wjK3y'	2024-10-26 20:47:16	kamala dad virtually estranged warned border policies bad american blacks dense loser candidate	#kamala	1	0	1	1	-0.8402	negative
1850278391146267010	RuanoFaxas	"'@Thom_Hartmann ""foreign interference[...]we are way past the point of careful review and deliberative action. Now is the time to actually DO something and start rolling up this network, before it’s too late"" #Election #FBI #CIA #Trump-#Putin #Russiagate #Comey #Hillary #Clinton #Kamala #Harris https://t.co/SJ69xSQ9RD'"	2024-10-26 20:48:39	thomhartmann foreign interferencewe way past point careful review deliberative action time actually something start rolling network late election f b c trumpputin russiagate comey hillary clinton kamala harris	#Election #FBI #CIA #Trump #Putin #Russiagate #Comey #Hillary #Clinton #Kamala #Harris	2	0	0	2	0.1531	positive
1850278519672279518	TKH_15	'Damn. You can trust the Dems at all 😂 #Trump #Kamala #Election'	2024-10-26 20:49:10	damn trust dems trump kamala election	#Trump #Kamala #Election	0	0	0	0	0.1531	positive
1850278606074757511	InventingRealit	'Professional Book Editor in Philadelphia #amwriting #authorsoftwitter #writingcommunity #philadelphia #pennsylvania https://t.co/njtnpBbj47'	2024-10-26 20:49:30	professional book editor philadelphia amwriting authorsoftwitter writingcommunity pennsylvania	#amwriting #authorsoftwitter #writingcommunity #philadelphia #pennsylvania	0	0	0	0	0.0	neutral
1850278636768854479	PeperinoC	'@MMFlint Here is the truth about Palestinians in America THE PALESTINIAN WAR ON AMERICA How @Potus and #Kamala allowed these Palestinian Domestic Terrorists to freely destroy USA without consequences. https://t.co/D4PgNB6U1k'	2024-10-26 20:49:38	mmflint truth palestinians america palestinian war potus kamala allowed domestic terrorists freely destroy usa without consequences	#Kamala	0	0	0	0	-0.8074	negative
1850278638735794290	Alaskacryptogi1	'More #Harris newcomers to a neighborhood near you.'	2024-10-26 20:49:38	harris newcomers neighborhood near	#Harris	2	0	0	2	0.0	neutral
1850278686525685788	Beakmail	'#PresidentialElection Picture of the Day on Nov 5th 2024. https://t.co/wIox37oNLq'	2024-10-26 20:49:50	presidential election picture day nov th	#PresidentialElection	0	0	0	1	0.0	neutral
1850278779312320827	KellyKi14693314	'Early voting for Trump!! 🇺🇸🦅 #Pennsylvania #MAGA2024 https://t.co/2X4lcRWIO0'	2024-10-26 20:50:12	early voting trump pennsylvania g	#Pennsylvania #MAGA2024	0	0	1	0	0.0	neutral
1850278884530426076	1969RickLewis	'Perfect representation of both candidates!! #Trump wannabe Dictator, King Ruler over his Peasants! #Harris a servent to the people helping improve their lives!! #VoteHarrisWalz2024 https://t.co/p3Pw4CooMb'	2024-10-26 20:50:37	perfect representation candidates trump wannabe dictator king ruler peasants harris servent people helping improve lives vote walz	#Trump #Harris #VoteHarrisWalz2024	1	0	0	0	0.8316	positive
1850278906827534458	1blockdot	'Hey #Kamala voters is this what you’re voting for? https://t.co/Bz6K8Dem9i'	2024-10-26 20:50:42	hey kamala voters youre voting	#Kamala	2	0	0	1	0.0	neutral
1850278913274257492	Deepcha63158342	'@ScottPresler Youth is very good man for any country if you satisfy to youth you can win no doubt Donald #Donald Trump'	2024-10-26 20:50:44	scottpresler youth good man country satisfy win doubt donald trump	#Donald	0	0	0	0	0.802	positive
1850278951861768343	Nuggladamus	'@demonerasers #Kamala = Lotus* in Sanskrit 1️⃣Bible Job 40:21 “…the #Lotus hides ➡️him/it⬅️, in swamp and marsh…” 2️⃣Who is #Leviathan? 3️⃣Who’s the #Harlot? Kamala(expaid escort🤷🏻‍♂️) 4️⃣#FalseProphet(2nd) forces everyone to love 1st beast(harlot) while taking Total Control. #Revelations https://t.co/yeLBgNYDJM'	2024-10-26 20:50:53	demonerasers kamala lotus sanskrit bible job hides himit swamp marsh leviathan whos harlot kamalaexpaid escort false prophetnd forces everyone love st beastharlot taking total control revelations	#Kamala #Lotus #Leviathan #Harlot #FalseProphet #Revelations	0	0	0	0	0.5423	positive
1850278975030935918	Shadi_Alkasim	'#FBI, CISA investigating #China-linked telecom #hacks following reports of intrusions on #Trump, #Harris phones https://t.co/HPNl8Kx22u'	2024-10-26 20:50:58	f b cisa investigating chinalinked telecom hacks following reports intrusions trump harris phones	#FBI #China #hacks #Trump #Harris	0	0	0	0	0.0	neutral
1850279042202923031	Toni85814074	'Fed judge dismissed claim-Elon’s $1 mil giveaways violated election laws! #MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica'	2024-10-26 20:51:14	fed judge dismissed claimelons mil giveaways violated election laws g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0	0	0	0	-0.1531	negative
1850279054769008683	Truth4Trump2024	'Sticks and stones! Havent you heard of this! You are hurting your opponent by being this angry! Joe Rogan asked Donald Trump for specifics on how 2020 was stolen. Then could only laugh at the answer #DonaldTrump #Voterfraud #Presidentialelection https://t.co/0NNvC7Hgli'	2024-10-26 20:51:17	sticks stones havent heard hurting opponent angry joe rogan asked donald trump specifics stolen could laugh answer voterfraud presidentialelection	#DonaldTrump #Voterfraud #Presidentialelection	0	0	0	0	-0.1635	negative
1850279058992705596	bignasty1469	'The liberals are irate @heatdaddy69420 made it forks #kamala https://t.co/Y8xZOeyAqW'	2024-10-26 20:51:18	liberals irate heatdaddy made forks kamala	#kamala	7	0	0	0	-0.5994	negative
1850279078823174367	markburgerenerg	'It’d be something if Rogan endorses #Harris'	2024-10-26 20:51:23	itd something rogan endorses harris	#Harris	0	0	1	0	0.34	positive
1850279317584179436	DoGeTo101	'Disgusting &amp; corrupt 🐍 &amp; 🦂already working around the ⏰ to destroy America on Nov. 5🗽 #ElectionFraud #WeThePeople #Pennsylvania #GodBlessAmerica #BattleHymnOfTheRepublic #TheyWontBeAbleToStealItThisTime #BallotHarvesting #SoHelpUSGod #SaveTheRepublic #TrumpWasRight #2000Mules'	2024-10-26 20:52:20	disgusting amp corrupt already working around destroy america nov election fraud people pennsylvania god bless battle hymn republic wont able steal time ballot harvesting help u save trump right mules	#ElectionFraud #WeThePeople #Pennsylvania #GodBlessAmerica #BattleHymnOfTheRepublic #TheyWontBeAbleToStealItThisTime #BallotHarvesting #SoHelpUSGod #SaveTheRepublic #TrumpWasRight #2000Mules	0	0	0	0	-0.2197	negative
1850279393509458350	thegaryspivack	'time to #UNITE time to stop the #division Rally around #Harris as #HarrisWalzBringHope not #hate #EnoughIsEnough of the venom, the anger, the lies-#VOTE #vote'	2024-10-26 20:52:38	time u n e stop division rally around harris walz bring hope hate enough venom anger liesv vote	#UNITE #division #Harris #HarrisWalzBringHope #hate #EnoughIsEnough #VOTE #vote	0	0	0	0	-0.7717	negative
1850279529962778881	FelixFelix95272	"'@felixfelix95272 Young American men. Hero @AdamKinzinger describes Trump best: “Donald Trump is a weak man pretending to be strong. He is a small man pretending to be big. He is a faithless man pretending to be righteous."" Vote for #Kamala and show Trump you're more of a man.💙'"	2024-10-26 20:53:11	felixfelix young american men hero adamkinzinger describes trump best donald weak man pretending strong small big faithless righteous vote kamala show youre	#Kamala	0	0	0	0	0.8225	positive
1850279621050187879	Doc_JJK	'#Trump on #Kamala...'	2024-10-26 20:53:32	trump kamala	#Trump #Kamala	0	0	0	0	0.0	neutral
1850279626540507625	HannahBree72	'“I want money - cackle cackle” so you’ll just take it with the swipe of your pen? Right? #KamalaHarris #Harris #Fraud #Prosecutor'	2024-10-26 20:53:34	want money cackle youll take swipe pen right kamala harris fraud prosecutor	#KamalaHarris #Harris #Fraud #Prosecutor	2	0	0	0	-0.5423	negative
1850279626888958088	Studio26151	'This data benefits Kamala #Harris https://t.co/2unDwvt7kd https://t.co/FayjlsxMwM'	2024-10-26 20:53:34	data benefits kamala harris	#Harris	0	0	0	0	0.3818	positive
